City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
385,Irkutsk,RU,2022-09-12 22:38:57,52.2978,104.2964,48.97,87,75,7.0
386,Hervey Bay,AU,2022-09-12 22:38:58,-25.2986,152.8535,66.09,48,2,11.95
387,Birjand,IR,2022-09-12 22:38:58,32.8663,59.2211,59.47,23,0,11.5
388,Northam,GB,2022-09-12 22:38:58,51.0333,-4.2167,65.25,89,100,6.24
389,Jaguaquara,BR,2022-09-12 22:38:59,-13.5306,-39.9708,59.52,94,15,6.2
390,Qaqortoq,GL,2022-09-12 22:38:59,60.7167,-46.0333,45.63,90,100,3.27
391,Aykhal,RU,2022-09-12 22:38:59,66.0,111.5,33.91,97,100,3.91
392,Beinamar,TD,2022-09-12 22:39:00,8.6698,15.3813,66.47,99,100,3.15
393,Namibe,AO,2022-09-12 22:39:00,-15.1961,12.1522,63.1,88,66,4.65
394,Shuangyang,CN,2022-09-12 22:39:00,43.5242,125.6736,59.05,89,15,7.94
395,Luocheng,CN,2022-09-12 22:39:00,29.3848,104.0286,70.52,89,38,1.63
396,Asau,RO,2022-09-12 22:39:01,46.4333,26.4,51.28,90,54,5.3
397,Anloga,GH,2022-09-12 22:39:01,5.7947,0.8973,75.99,88,98,12.82
398,Yeniseysk,RU,2022-09-12 22:39:01,58.4497,92.1703,39.33,86,93,7.43
399,Deniliquin,AU,2022-09-12 22:39:02,-35.5333,144.9667,49.68,54,8,9.26
400,Alice Town,BS,2022-09-12 22:39:02,25.7167,-79.3,84.83,66,43,1.14
401,Port-Cartier,CA,2022-09-12 22:39:02,50.0334,-66.8654,58.75,90,55,4.21
402,Patan,NP,2022-09-12 22:39:02,27.6667,85.3333,70.18,88,75,0.0
403,Zalantun,CN,2022-09-12 22:39:03,48.0,122.7167,54.16,66,20,1.81
404,Elista,RU,2022-09-12 22:39:03,46.3078,44.2558,61.32,67,94,18.01
405,Dingle,PH,2022-09-12 22:39:03,10.9995,122.6711,77.85,87,92,3.44
406,Chumikan,RU,2022-09-12 22:39:04,54.7183,135.315,46.58,81,41,8.9
407,Taoudenni,ML,2022-09-12 22:39:04,22.6783,-3.9836,99.79,13,11,4.74
408,Cherlak,RU,2022-09-12 22:39:05,54.155,74.8055,41.5,67,37,2.1
409,Guangzhou,CN,2022-09-12 22:35:36,23.1167,113.25,78.75,52,26,4.52
410,Poninka,UA,2022-09-12 22:39:05,50.1849,27.5363,49.01,97,100,11.5
411,Belaya Gora,RU,2022-09-12 22:39:05,68.5333,146.4167,41.0,68,64,6.55
412,Killybegs,IE,2022-09-12 22:39:06,54.6333,-8.45,56.3,78,91,8.59
413,Darhan,MN,2022-09-12 22:37:36,49.4867,105.9228,61.79,63,100,8.81
414,Bedele,ET,2022-09-12 22:40:06,8.456,36.353,56.3,99,100,1.61
415,Wufeng,CN,2022-09-12 22:40:07,27.45,104.8333,54.88,95,35,2.91
416,Lachhmangarh,IN,2022-09-12 22:40:07,27.8214,75.0251,82.47,66,65,6.64
417,Puerto Penasco,MX,2022-09-12 22:38:25,31.3167,-113.5333,86.92,69,94,7.0
418,Moussoro,TD,2022-09-12 22:40:07,13.6408,16.4901,86.41,53,99,8.93
419,Chernyshevskiy,RU,2022-09-12 22:40:08,63.0128,112.4714,43.57,97,100,5.55
420,Bubaque,GW,2022-09-12 22:40:08,11.2833,-15.8333,80.74,80,94,16.31
421,Honiara,SB,2022-09-12 22:40:08,-9.4333,159.95,86.09,55,30,1.52
422,Taree,AU,2022-09-12 22:40:08,-31.9,152.4667,59.11,59,6,7.65
423,Wattegama,LK,2022-09-12 22:40:09,6.7989,81.4808,75.65,78,94,4.7
424,Sola,VU,2022-09-12 22:40:09,-13.8833,167.55,79.45,78,29,18.07
425,Ouesso,CG,2022-09-12 22:40:09,1.6136,16.0517,70.79,89,93,2.26
426,Portland,US,2022-09-12 22:35:31,45.5234,-122.6762,78.37,56,75,4.61
427,Wuchi,CN,2022-09-12 22:40:10,29.3786,103.023,58.01,95,91,0.94
428,Zhangjiakou,CN,2022-09-12 22:39:08,40.81,114.8794,65.12,69,0,2.06
429,Katangli,RU,2022-09-12 22:40:10,51.7102,143.2326,49.84,94,100,19.84
430,Ratnagiri,IN,2022-09-12 22:40:10,16.9833,73.3,78.85,88,100,17.78
431,Coihaique,CL,2022-09-12 22:40:11,-45.5752,-72.0662,50.61,71,75,8.05
432,Mananara,MG,2022-09-12 22:40:11,-16.1667,49.7667,65.23,93,58,4.45
433,Zambezi,ZM,2022-09-12 22:40:11,-13.5432,23.1047,64.81,20,16,4.76
434,Dehui,CN,2022-09-12 22:40:11,44.5333,125.7,53.96,80,0,9.53
435,Mykhaylivka,UA,2022-09-12 22:40:12,47.2724,35.2224,59.68,80,81,9.28
436,Chara,RU,2022-09-12 22:40:12,56.9064,118.2631,51.93,76,100,3.6
437,Avera,US,2022-09-12 22:40:12,33.194,-82.5271,80.65,73,80,6.22
438,Lufilufi,WS,2022-09-12 22:40:13,-13.8745,-171.5986,89.38,77,12,20.74
439,Aksarka,RU,2022-09-12 22:40:13,66.5606,67.7975,45.91,88,100,15.23
440,Koslan,RU,2022-09-12 22:40:13,63.4564,48.8989,45.9,93,100,6.62
441,Payo,ID,2022-09-12 22:40:13,-3.7508,103.6372,71.29,97,100,1.48
442,Tuatapere,NZ,2022-09-12 22:40:14,-46.1333,167.6833,46.11,77,89,6.2
443,Kedrovyy,RU,2022-09-12 22:40:14,56.1667,91.8167,37.87,93,92,7.81
444,Qingdao,CN,2022-09-12 22:40:14,36.0986,120.3719,65.8,100,66,2.24
445,Penzance,GB,2022-09-12 22:40:15,50.1186,-5.5371,65.08,74,100,14.32
446,Luena,AO,2022-09-12 22:40:15,-11.7833,19.9167,62.26,25,48,3.83
447,Zharkent,KZ,2022-09-12 22:40:15,44.1628,80.0,58.71,60,100,1.99
448,Zaozerne,UA,2022-09-12 22:40:16,45.1582,33.2787,63.05,70,21,13.2
449,Mildura,AU,2022-09-12 22:36:01,-34.2,142.15,43.07,92,6,8.99
450,Atlantic City,US,2022-09-12 22:38:08,39.3643,-74.4229,79.03,86,0,11.5
451,Toowoomba,AU,2022-09-12 22:40:16,-27.55,151.9667,56.25,71,0,8.81
452,Atambua,ID,2022-09-12 22:40:16,-9.1061,124.8925,75.25,67,66,2.98
453,Oum Hadjer,TD,2022-09-12 22:40:17,13.2954,19.6966,78.55,77,99,11.9
454,Necochea,AR,2022-09-12 22:40:17,-38.5473,-58.7368,51.4,72,75,9.22
455,Labuhan,ID,2022-09-12 22:40:17,-6.8844,112.2051,76.55,86,25,6.82
456,Pahrump,US,2022-09-12 22:40:18,36.2083,-115.9839,88.25,41,56,7.0
457,Khasan,RU,2022-09-12 22:40:18,42.4308,130.6434,66.97,86,51,6.29
458,Careiro Da Varzea,BR,2022-09-12 22:40:18,-3.2003,-59.8119,86.61,44,53,3.18
459,Yumen,CN,2022-09-12 22:40:18,40.2833,97.2,67.1,35,100,15.35
460,Mokhsogollokh,RU,2022-09-12 22:40:19,61.4681,128.9203,46.54,60,76,7.25
461,Emilio Carranza,MX,2022-09-12 22:41:19,19.9711,-96.6114,82.11,71,76,11.39
462,Karonga,MW,2022-09-12 22:41:19,-9.9333,33.9333,71.15,74,8,4.21
463,Mogadishu,SO,2022-09-12 22:41:20,2.0371,45.3438,76.14,87,99,17.67
464,Vindinge,DK,2022-09-12 22:41:20,55.623,12.1387,61.99,82,100,12.66
465,Manggar,ID,2022-09-12 22:41:20,-2.8833,108.2667,80.19,79,87,8.57
466,Navirai,BR,2022-09-12 22:41:21,-23.065,-54.1906,68.22,92,68,7.94
467,Mishelevka,RU,2022-09-12 22:41:21,52.8575,103.1719,45.54,91,100,3.6
468,Andenes,NO,2022-09-12 22:41:21,69.3143,16.1194,44.92,87,100,3.44
469,Broome,US,2022-09-12 22:41:21,42.2506,-75.833,75.16,90,100,6.91
470,Maniitsoq,GL,2022-09-12 22:41:22,65.4167,-52.9,41.88,97,100,14.23
471,Baculin,PH,2022-09-12 22:41:22,7.4525,126.5842,81.88,75,82,4.83
472,Salta,AR,2022-09-12 22:41:22,-24.7859,-65.4117,68.59,19,0,12.66
473,Hobyo,SO,2022-09-12 22:41:22,5.3505,48.5268,76.19,89,93,25.64
474,Acari,PE,2022-09-12 22:41:23,-15.4311,-74.6158,62.96,80,70,6.87
475,Batemans Bay,AU,2022-09-12 22:41:23,-35.7167,150.1833,51.1,71,99,4.12
476,Narasannapeta,IN,2022-09-12 22:41:23,18.4167,84.05,80.37,81,92,13.11
477,Shenzhen,CN,2022-09-12 22:39:13,22.5455,114.0683,88.07,79,2,3.06
478,Gillette,US,2022-09-12 22:39:55,44.2911,-105.5022,79.72,26,0,10.36
479,Hofn,IS,2022-09-12 22:41:24,64.2539,-15.2082,49.28,82,100,4.88
480,Bobon,PH,2022-09-12 22:41:24,12.5246,124.5636,82.78,80,100,10.42
481,Auch,FR,2022-09-12 22:41:24,43.65,0.5833,74.88,74,90,1.01
482,Port Augusta,AU,2022-09-12 22:41:25,-32.5,137.7667,58.69,58,69,3.69
483,Loandjili,CG,2022-09-12 22:41:25,-4.7561,11.8578,73.65,83,23,6.53
484,Petauke,ZM,2022-09-12 22:41:25,-14.2426,31.3253,73.13,32,0,10.51
485,Saint-Augustin,CA,2022-09-12 22:41:25,51.226,-58.6502,59.29,89,1,4.5
486,Santiago,CL,2022-09-12 22:36:26,-33.4569,-70.6483,60.24,61,75,14.97
487,Zhigansk,RU,2022-09-12 22:41:26,66.7697,123.3711,40.89,97,100,13.94
488,Barra Dos Coqueiros,BR,2022-09-12 22:41:26,-10.9089,-37.0386,77.02,69,20,8.05
489,Maun,BW,2022-09-12 22:41:26,-19.9833,23.4167,60.76,29,0,2.3
490,Novikovo,RU,2022-09-12 22:41:27,51.1537,37.8879,49.06,94,100,12.71
491,San Carlos De Bariloche,AR,2022-09-12 22:40:31,-41.1456,-71.3082,51.55,46,75,9.22
492,Washington,US,2022-09-12 22:38:11,47.5001,-120.5015,84.15,23,84,4.63
493,Fomboni,KM,2022-09-12 22:41:27,-12.28,43.7425,75.99,69,48,2.66
494,Coxim,BR,2022-09-12 22:41:27,-18.5067,-54.76,89.35,23,49,5.39
495,Serrinha,BR,2022-09-12 22:41:28,-11.6642,-39.0075,67.39,72,3,10.22
496,Petropavlovka,RU,2022-09-12 22:41:28,50.6114,105.3196,52.52,76,100,5.14
497,Nador,MA,2022-09-12 22:41:28,35.174,-2.9287,80.85,69,0,8.05
498,Tupik,RU,2022-09-12 22:41:29,54.4253,119.9327,46.65,74,100,4.76
499,Flin Flon,CA,2022-09-12 22:41:29,54.7682,-101.865,58.84,44,75,17.27
500,Preobrazheniye,RU,2022-09-12 22:41:29,42.9019,133.9064,68.58,75,84,6.06
501,Aureliana,PH,2022-09-12 22:41:29,10.8885,121.978,80.76,81,81,2.21
502,Najran,SA,2022-09-12 22:41:30,17.4924,44.1277,83.05,21,34,4.34
503,Kismayo,SO,2022-09-12 22:41:30,-0.3582,42.5454,75.56,84,100,15.43
504,Imbituba,BR,2022-09-12 22:39:29,-28.24,-48.6703,62.85,96,100,13.82
505,Nizhneudinsk,RU,2022-09-12 22:41:30,54.9076,99.0276,46.9,88,73,7.54
506,Seoul,KR,2022-09-12 22:37:17,37.5683,126.9778,71.04,97,0,5.75
507,Namatanai,PG,2022-09-12 22:41:31,-3.6667,152.4333,84.18,63,10,9.62
508,Matay,EG,2022-09-12 22:41:31,28.419,30.7792,81.07,50,0,9.48
509,Pimentel,PE,2022-09-12 22:42:31,-6.8367,-79.9342,66.49,68,40,24.16
510,Turukhansk,RU,2022-09-12 22:42:31,65.8167,87.9833,31.62,94,63,4.9
511,Campbellsville,US,2022-09-12 22:42:32,37.3434,-85.3419,71.94,38,4,3.0
512,Kaitangata,NZ,2022-09-12 22:42:32,-46.2817,169.8464,45.77,74,100,10.18
513,West Richland,US,2022-09-12 22:42:32,46.3043,-119.3614,80.51,37,100,4.61
514,Akdepe,TM,2022-09-12 22:42:33,42.0551,59.3788,57.29,44,0,10.69
515,Erzin,TR,2022-09-12 22:42:33,36.9559,36.2,74.14,85,17,3.44
516,Sao Joao Da Barra,BR,2022-09-12 22:42:33,-21.6403,-41.0511,71.69,84,60,11.23
517,Elizabeth City,US,2022-09-12 22:37:41,36.2946,-76.2511,86.02,71,100,8.01
518,Kijang,KR,2022-09-12 22:42:34,35.2442,129.2139,76.73,85,100,14.92
519,Victor Harbor,AU,2022-09-12 22:42:34,-35.5667,138.6167,48.0,94,4,10.78
520,Paso De Carrasco,UY,2022-09-12 22:42:34,-34.8603,-56.0522,54.95,86,20,10.36
521,Bandarbeyla,SO,2022-09-12 22:42:34,9.4942,50.8122,77.58,80,24,23.2
522,Sosnovo-Ozerskoye,RU,2022-09-12 22:42:35,52.5249,111.5418,52.74,83,96,6.73
523,Teguldet,RU,2022-09-12 22:42:35,57.3064,88.1667,32.81,96,57,4.54
524,Abilene,US,2022-09-12 22:41:25,32.4487,-99.7331,89.82,39,0,5.75
525,Omsukchan,RU,2022-09-12 22:42:35,62.5333,155.8,36.64,94,100,3.78
526,Hirara,JP,2022-09-12 22:42:36,24.8,125.2833,80.87,83,75,29.93
527,Kamaishi,JP,2022-09-12 22:42:36,39.2667,141.8833,74.71,74,85,5.12
528,Yermakovskoye,RU,2022-09-12 22:42:36,53.2831,92.4003,48.09,79,98,7.02
529,Simao,CN,2022-09-12 22:42:36,22.7886,100.9748,63.46,99,100,1.23
530,Progreso,MX,2022-09-12 22:42:37,21.2833,-89.6667,86.11,85,100,9.17
531,Pampa,US,2022-09-12 22:42:37,35.5362,-100.9599,90.55,37,0,6.91
532,Ak-Dovurak,RU,2022-09-12 22:42:37,51.1833,90.6,40.08,69,0,2.98
533,Karratha,AU,2022-09-12 22:38:10,-20.7377,116.8463,69.98,67,27,5.73
534,Shimoda,JP,2022-09-12 22:42:38,34.6667,138.95,73.11,83,97,14.09
535,Santa Maria,BR,2022-09-12 22:42:29,-29.6842,-53.8069,60.1,82,0,3.44
536,San Rafael,AR,2022-09-12 22:42:38,-34.6177,-68.3301,61.95,21,41,8.68
537,Strezhevoy,RU,2022-09-12 22:42:38,60.7333,77.5889,42.85,79,100,7.07
538,Vao,NC,2022-09-12 22:42:39,-22.6667,167.4833,74.17,81,100,12.44
539,Xai-Xai,MZ,2022-09-12 22:42:39,-25.0519,33.6442,68.58,83,9,13.42
540,Seymour,US,2022-09-12 22:42:39,38.9592,-85.8903,69.75,68,78,5.01
541,Ibra,OM,2022-09-12 22:42:39,22.6906,58.5334,82.44,55,32,1.32
542,Chitrakonda,IN,2022-09-12 22:42:40,18.1167,82.0833,73.36,94,100,3.29
543,Thunder Bay,CA,2022-09-12 22:39:04,48.4001,-89.3168,73.31,46,40,8.05
544,Tres Arroyos,AR,2022-09-12 22:42:40,-38.3739,-60.2798,51.49,50,31,6.35
545,Asyut,EG,2022-09-12 22:42:40,27.181,31.1837,84.38,36,0,5.03
546,Kaseda,JP,2022-09-12 22:42:41,31.4167,130.3167,81.16,81,98,15.88
547,Nabire,ID,2022-09-12 22:42:41,-3.3667,135.4833,77.11,90,96,3.06
548,Yelniki,RU,2022-09-12 22:42:41,54.6207,43.876,51.03,77,90,7.74
549,Yerbogachen,RU,2022-09-12 22:42:41,61.2767,108.0108,48.07,98,100,8.32
550,Shiyan,CN,2022-09-12 22:42:42,32.6475,110.7781,66.27,86,3,1.61
551,Manokwari,ID,2022-09-12 22:42:42,-0.8667,134.0833,80.56,72,100,1.07
552,Takoradi,GH,2022-09-12 22:42:42,4.8845,-1.7554,73.58,89,90,8.77
553,Spirit River,CA,2022-09-12 22:42:43,55.7833,-118.8361,66.63,28,100,10.2
554,Saint George,US,2022-09-12 22:42:43,37.1041,-113.5841,90.43,31,0,5.75
555,Sault Sainte Marie,CA,2022-09-12 22:40:13,46.5168,-84.3333,66.49,93,100,5.75
556,Grobina,LV,2022-09-12 22:42:43,56.5352,21.1678,38.98,93,20,2.3
557,Laguna,US,2022-09-12 22:43:43,38.421,-121.4238,95.31,29,0,4.61
558,Umm Kaddadah,SD,2022-09-12 22:43:44,13.6017,26.6876,80.92,49,100,11.63
559,Kyren,RU,2022-09-12 22:43:44,51.6828,102.1408,48.09,93,100,1.63
560,Dashitou,CN,2022-09-12 22:43:44,43.3067,128.5114,62.76,91,4,4.09
561,Rio Grande,BR,2022-09-12 22:43:45,-32.035,-52.0986,57.31,93,98,6.26
562,Revelstoke,CA,2022-09-12 22:42:45,50.9832,-118.2023,62.62,63,100,8.05
563,Banjar,ID,2022-09-12 22:43:45,-8.19,114.9675,74.48,88,64,5.37
564,Ojinaga,MX,2022-09-12 22:43:45,29.5667,-104.4167,91.58,40,0,5.75
565,Tiarei,PF,2022-09-12 22:43:45,-17.5333,-149.3333,82.42,76,92,22.62
566,Tessalit,ML,2022-09-12 22:43:46,20.1986,1.0114,93.9,14,20,3.13
567,Linqiong,CN,2022-09-12 22:43:46,30.4159,103.4609,75.02,84,93,2.44
568,Ossora,RU,2022-09-12 22:43:46,59.2353,163.0719,52.03,64,100,9.46
569,Mancora,PE,2022-09-12 22:43:47,-4.1078,-81.0475,72.41,64,86,18.16
570,Panalingaan,PH,2022-09-12 22:43:47,8.7842,117.4231,80.1,82,10,3.04
571,Arlit,NE,2022-09-12 22:43:47,18.7369,7.3853,93.15,10,0,9.62
572,Leopold,AU,2022-09-12 22:43:47,-38.1833,144.4667,48.22,92,40,6.91
573,Birobidzhan,RU,2022-09-12 22:43:48,48.8,132.95,55.06,83,6,7.9
574,Half Moon Bay,US,2022-09-12 22:39:12,37.4636,-122.4286,83.88,70,75,23.02
575,Ontario,US,2022-09-12 22:40:02,34.0633,-117.6509,90.57,54,75,12.66
